customer_id,age,gender,city_population,household_size,annual_income,education_level,employment_status,tenure_months,main_account_type,number_of_accounts,num_standard_accounts,num_savings_accounts,num_student_accounts,num_business_accounts,number_of_debit_cards,number_of_credit_cards,total_loan_amount,number_of_loans,current_balance,days_from_last_transaction,avg_monthly_balance_3m,avg_monthly_balance_12m,avg_monthly_spend_3m,avg_monthly_spend_12m,transaction_count_3m,transaction_count_12m,transaction_volume_3m,transaction_volume_12m,declined_transactions_3m,declined_transactions_12m,credit_limit,revolving_balance,credit_utilization_ratio,loan_payments_3m,loan_payments_12m,complaints_3m,complaints_12m,support_contacts_3m,support_contacts_12m,last_support_contact_days,received_satisfaction_survey,filled_satisfaction_survey,nps_segment,days_from_last_login,days_from_last_web_login,days_from_last_app_login,mobile_app_logins_3m,mobile_app_logins_12m,online_banking_logins_3m,online_banking_logins_12m,avg_time_spent_per_login_minutes_3m,avg_time_spent_per_login_minutes_12m,push_clicks_3m,push_clicks_12m,marketing_emails_opened_3m,marketing_emails_opened_12m,churn
a9950ece013a4af4a46e5290e2738dc8,35,female,2616818,4,36622.541467468494,no_formal_education,retired,61,standard,3,2,0,0,1,0,2,5121.374346622373,2,438.27412554593275,75,3244.016202090412,1496.879578023642,1045.5143927413246,869.0415605645005,9,22,885.1641609301264,18561.89799279907,0,3,1455.9196402052066,1522.6660853787134,0.33215471711137556,761.8464945849416,205.0187122860832,0,2,1,6,216,False,False,detractor,66,112,5,3,95,2,10,2.669056342628822,12.271006831241436,2,17,4,1,False
877184020b36430d8b4ac84376c0946d,79,male,267010,1,37356.134762265414,bachelor,self-employed,45,business,2,2,1,0,1,2,2,7586.380184598833,2,1516.6768613906722,30,3906.97325277951,1755.9612151305778,646.2310266441639,1617.3756128533155,2,4,2450.3480348023345,16642.025391164745,2,2,5065.5560928742,413.105853295797,0.3274871271054247,348.49259312750405,3599.8291904301686,0,2,0,7,360,False,False,promoter,53,39,88,29,40,16,1,4.165738968343955,11.03570517743998,3,5,4,49,False
d8113873664d4f74800bc3283a4cf208,93,female,938033,5,29608.985104371735,master,unemployed,110,student,1,0,1,0,1,1,0,3033.106917877812,1,319.2990312757538,4,663.2918099581841,487.667604429711,1631.4374503916042,1680.9905055313557,1,30,5372.667056989847,20448.994139842718,0,3,4484.985940023142,265.5892793877782,0.1578048616643823,1084.3010424534966,2717.333716598162,0,2,2,6,23,False,False,promoter,110,51,56,1,35,6,61,6.060398160290922,5.051020342835424,8,10,1,7,False
16409d7ae0a842c6a105279dbab1374f,94,female,597876,1,18130.107041741816,no_formal_education,unemployed,25,savings,2,1,1,0,1,2,1,4388.7947379868365,1,3590.3921570911316,96,3866.485913385125,3183.836287964316,877.5579042198176,691.1308800704728,2,63,5751.7607481569285,10949.7690974019,1,0,1690.2595864919963,56.80602650979813,0.04600556509166984,621.1770391147919,1616.7924585856354,1,0,3,9,56,False,False,passive,66,69,116,4,21,3,20,6.045502742991043,6.298678507507479,1,5,4,41,False
44f08087159e482981f7e8388f9f8273,37,male,668601,2,20038.8034198713,doctorate,employed,19,business,2,0,0,0,0,1,2,6004.733313704802,1,1596.6831661273852,38,3980.3688487382583,2135.481214125969,469.57463428728875,830.594546256912,16,56,1636.9723083979104,14888.64056929131,0,2,4306.378749003825,1039.0553018846463,0.2789971093968369,656.0862005256773,734.0294446898724,1,0,0,2,205,False,False,promoter,111,113,116,21,98,6,31,8.917201325934165,3.27632720083412,4,10,0,36,False
9a49e58e799f44fe9c30fbe6dcd5999b,41,male,2735210,1,30500.36926324453,doctorate,student,78,student,2,0,1,1,1,0,1,2584.2949261490517,0,166.8073550981926,96,1484.1909138910314,762.1671950002899,946.2711456313158,1446.1458127571143,4,12,4214.0497003389655,10100.8640906556,2,5,2253.0909677813206,184.8141843582021,0.3573977830767825,64.83405431193756,1464.0502469688258,1,0,1,5,97,False,False,detractor,80,116,94,24,117,17,23,3.8565225811009043,3.6146188518745994,1,15,5,29,False
a49cd06353784b25bf1240a536a75e0d,95,female,794360,2,31465.340146353134,unknown,self-employed,49,business,1,1,1,1,0,0,1,6154.058522789497,0,2001.0332686324616,1,28.754416019711016,2215.83398439144,542.5510700252553,1019.7776989213794,15,44,1664.1058295107546,17817.94914003238,2,5,2436.586126022161,541.7870830098021,0.0220276559344372,580.281993707942,486.14928231165527,1,3,4,5,322,False,False,promoter,93,104,69,13,68,8,84,8.048358867958484,3.1106280534360495,1,11,4,30,False
c6bfb360d3c340d8bd591b9087fb566d,66,other,1957393,1,34658.7176029719,no_formal_education,self-employed,83,savings,1,2,0,1,1,1,0,6766.000564093654,2,3791.08084779235,77,1546.2101933568456,1902.9326189349829,1037.1725721243406,824.7116868578346,0,69,1989.8776212509283,21612.87524119687,1,2,2517.5937177126098,341.0603161944355,0.07749865443343851,829.4791139753048,1779.9852082753205,1,1,4,6,192,True,False,promoter,26,12,90,0,27,4,86,1.3641133523381028,8.712829850363704,2,7,5,32,False
2d5b6c0fde91448f8a36a6ba080b6f85,98,female,1149804,2,31077.33133599914,no_formal_education,retired,26,business,2,1,0,0,1,2,1,2998.7025045205864,1,2504.5119422236294,38,2998.5413866460144,604.5400655394876,956.7919946953626,84.91738541504174,18,11,4490.936839916307,17889.67976592579,0,4,419.00523959694647,652.1472559217401,0.23040073994394716,501.6585757673847,36.793124595474865,0,3,3,0,225,False,False,promoter,119,73,16,0,44,17,74,6.771031161325208,7.285154874133535,2,15,2,4,False
3520b64a180c40a7900b76e08198040c,63,male,1709781,1,34959.113875287316,master,unemployed,65,business,3,0,0,1,1,2,1,3193.0060296167658,0,2476.711227795983,91,2969.4205347836587,1207.2299684309378,745.3204768616419,375.197109988168,12,73,3849.2203688657282,11300.829735030959,0,5,2102.140215387365,70.7860863305616,0.14084141888376078,710.5996923509209,1891.8011044062641,0,2,3,2,255,False,False,promoter,16,65,80,10,108,1,4,2.342650724273134,3.903188043208883,1,10,6,39,False
6880ba5e53a0424ab6670fa1eb483dba,91,male,237003,1,36606.49117330656,master,student,95,standard,2,0,0,0,0,1,1,3175.6657745764833,0,138.93490447794034,59,2540.3831442254977,2918.517509905581,148.52581969566825,870.0075488077381,0,29,2063.4252381515735,6701.8067206212345,0,5,3338.1050853963866,189.17259152877426,0.18521762245644946,68.27819535706334,1316.8048533977844,1,2,0,7,311,False,False,detractor,40,83,62,3,95,11,92,5.431635079419238,3.2649998767816686,3,11,2,8,False
ffb55d34771b4da99c0c7e626a8f6b1b,67,male,493388,4,13735.279826635558,secondary_education,employed,61,standard,3,1,0,0,1,2,1,10923.764787608685,2,2629.369797249423,65,3073.403516081863,899.4473960261139,956.9136328890427,889.412675780243,2,78,4205.999178541608,16988.950475569065,0,3,6403.728668277072,211.13973902524106,0.08608942349505921,688.9569184504752,2376.167131329634,1,1,2,0,343,False,False,passive,32,3,72,11,0,18,97,4.471803321835096,7.821487295617988,0,1,3,24,False
909f876adf2a4fa6aaff5563d3a6556f,86,female,1186785,1,26001.7040075342,doctorate,self-employed,93,standard,2,2,0,1,0,2,0,9793.037663661513,1,3988.2698302377976,82,4833.035440971834,2233.6913208317483,910.3713866811414,1156.9744073411443,16,8,2217.537599127495,9466.31957060433,2,5,2635.5416046287532,276.246048009655,0.38382087658664116,830.1177884609347,3085.5500816662834,1,1,0,2,46,False,False,passive,115,105,38,23,36,16,69,5.7466866036828685,5.788376727259345,8,12,8,43,False
878483efe01a412cb9a1ac48652f2d3f,80,male,931808,1,28700.02991044803,bachelor,retired,28,savings,3,2,1,0,1,0,1,1792.6669451397433,2,1053.6865061347726,21,617.3719551833897,349.05836888265367,1275.0944092512605,1031.7460210008567,16,64,2364.510011320688,18743.713974163187,2,0,810.983147601989,690.8757331479035,0.2699728842240663,587.979067627019,3615.9910057720717,0,1,0,7,25,False,False,promoter,72,46,92,15,56,4,26,4.167747925115774,7.643108527152578,5,16,9,35,False
18c98b16555444d6828f141651b52681,44,male,1467367,4,29575.800464570675,bachelor,other,31,savings,3,1,1,0,1,1,1,3807.997659624214,1,3511.812035360777,24,2229.805551475095,1113.0226391304986,1601.882368918754,1685.9588030344435,4,59,1062.2935215663956,9764.505682407322,2,5,63.094822845361705,949.4362069058623,0.2925808549469761,56.07528202527163,2471.8112151292703,1,2,4,4,332,False,False,detractor,107,43,38,24,71,10,44,5.057323803020834,10.729885509141585,8,8,7,43,False
3fc7c0d05b044263afacaacd77030ae8,100,female,2024595,2,24750.206633387377,master,self-employed,23,savings,3,0,1,0,1,1,1,7690.040479277277,0,2494.9162376197937,21,2332.61181728774,3652.8910794541525,194.46059987144054,508.9134707781828,12,41,4426.794099034567,10385.922194861128,1,2,4143.315199693121,1108.0414954483945,0.31834235562903185,511.45346831220417,382.9302889646035,1,2,3,7,271,False,False,passive,43,99,12,15,42,6,17,7.62355699305899,4.526540286104582,8,3,2,29,False
b525c2b3d2b9421683de9e18b35d2f62,26,female,1728304,3,34103.490347304156,bachelor,other,85,standard,3,0,1,1,1,2,2,1227.8932273935989,0,262.1677904591427,75,977.5021186533633,2566.750639835637,1920.1617440510545,617.5162025971185,9,36,1874.6308713609483,6261.073281130021,0,0,2498.7052644623504,94.31846150604997,0.28908625353110956,170.7596936285322,400.78624368634496,1,3,1,9,86,True,False,passive,38,117,9,9,3,18,36,7.432445056750454,1.4588196798568642,2,14,1,40,False
ad0297bd976947638528b1da3b84ae8d,63,female,1088851,2,53817.02255661291,unknown,retired,63,student,1,0,1,0,1,1,2,8178.306146386289,0,2591.3747650642417,102,1816.0867237960558,1439.5326521719749,757.2045158496315,127.5304928440022,9,50,968.1411289003381,25138.64801464186,0,5,579.9472087547724,296.4538423992889,0.014347332751236619,545.8242528046251,1950.9521369736672,1,2,0,1,148,False,False,detractor,94,58,11,15,48,0,92,5.129743902035207,6.272705021441875,8,4,0,13,False
7b3d43cf14b1436f926b1704f13b5e96,90,female,2712063,2,45474.37758017256,doctorate,unemployed,51,savings,1,2,1,0,0,1,0,6733.835512459883,0,2743.2037688762366,68,3180.239362519625,203.33750012654082,557.0505319768125,463.49182526402467,17,30,3244.4753252546566,1242.9617875410622,1,0,2512.0471771044986,612.4916112232588,0.27710925905427397,701.4810821461701,2335.907564145743,1,1,1,2,342,False,False,passive,74,9,62,21,17,7,34,8.161139406808177,7.964976437487512,4,5,2,41,False
a5cf93be337f42878505beac9c7c5a15,21,male,2763040,4,28245.5084140638,no_formal_education,retired,101,business,3,1,1,1,0,1,1,9621.572252658572,0,1079.4471481416863,115,1571.9246517597712,2926.8515673798397,1412.115237698958,1836.1468006482917,1,58,2146.5188382442702,367.3140141579115,0,4,5105.312939129586,445.7290602273294,0.06561816422441077,215.85097282374863,4421.605386189583,0,2,3,8,104,False,False,passive,74,7,95,16,11,3,17,3.62718506783552,9.053595798888,3,1,2,14,False
1fac4550286543d48e5ed26a4a91e505,83,female,2766782,2,42859.059532403604,master,unemployed,88,savings,1,0,1,0,0,0,1,3895.5867952152616,2,1428.4613560656373,81,922.0249259824691,3033.2747760936054,810.1866774913045,1290.054994090099,15,68,2230.150113372305,19616.585780143505,1,3,5097.552679115238,143.5468029026087,0.27005312833043266,768.4545233397505,1104.6361466868275,0,0,1,2,303,False,False,promoter,70,57,102,0,28,1,75,2.0559298052223296,6.445384500668789,3,6,8,41,False
b5e1baae17064892bd91c696c6feeb9f,57,female,436471,1,15789.463305885389,secondary_education,retired,8,student,2,0,1,0,0,0,0,7729.7629895681985,1,1478.2414049688036,40,2519.181416545737,3168.171101551782,1190.644200348585,824.3040830051708,9,14,2081.9089907738708,5633.929423930236,1,2,1752.6457319656406,538.9051833078865,0.02954919592979849,508.9837360384777,2636.397092462447,0,3,2,1,21,False,False,detractor,4,21,50,25,111,13,93,6.1727871709866475,2.911926706832917,1,7,1,11,False
bfa5556b06ea4f51a8d8fc80c4bfb310,79,male,824040,1,32496.19790478315,primary_education,other,40,student,1,0,1,0,0,2,1,3152.9734995939625,1,3849.343472515551,19,973.9145025309558,2072.4209674870244,1101.3987843218624,1258.9565078188448,7,19,4102.387005324996,7356.556158741927,0,4,3326.808235394862,809.9428117636596,0.21691684990165402,571.1268998485643,3882.591581844261,0,1,0,4,119,False,False,passive,107,43,66,20,20,0,89,5.756850144920909,9.135737994661667,3,14,2,26,True
7a8b1688040b4b0d8d9d6cd12e9ddd4c,97,male,435870,2,13531.723092208853,bachelor,retired,47,standard,1,0,0,1,0,2,0,7307.367865964423,1,1220.6517365769039,67,526.4791913077838,4208.057808386412,749.0059520082816,521.8295042711061,12,61,6360.050049276215,16065.77533674585,2,4,1679.2208729973772,731.0992983307226,0.3086731356145539,471.89765387487756,1506.051002264011,0,3,2,5,177,True,False,promoter,42,13,91,15,108,1,55,5.399518831739188,5.814226639946783,4,9,0,42,False
637dfba8b17142c4801c7875674a0a5a,43,male,441290,4,29112.840451860728,bachelor,unemployed,70,savings,2,2,0,0,1,0,0,6772.385741375885,1,4527.899495957443,98,2485.158851296527,2775.777339545053,859.7293729152611,615.6182945076524,2,44,4535.261121723888,15250.118625181662,2,5,2316.606195665533,675.2782023486965,0.06795742555273948,531.2978862251086,1764.1596105962149,0,2,1,6,99,False,True,passive,102,14,53,29,70,4,33,9.7042157690328,10.114133786302466,4,14,9,23,False
de5bd0020a1f4c75bcc8118f6f17f4db,96,male,405363,1,16707.505849608227,secondary_education,student,11,standard,3,1,1,1,0,2,2,5092.215522109144,0,1002.2816993864066,23,1310.8722279916342,3733.2488962816797,1439.3665742727662,673.2380530232747,7,47,6001.580097896475,14778.116847128204,2,1,2359.33599129699,644.1570177579431,0.1353099707761532,149.63293483666126,1205.4979802199364,1,1,2,3,91,False,False,promoter,1,13,24,0,9,15,47,9.096123651060246,6.171114918040786,7,5,0,39,False
923da555e14949ef8a560edb15380cd2,44,female,310092,1,16093.53947019449,secondary_education,student,7,student,3,0,1,0,1,1,0,3100.7528148159436,1,5849.863620269222,55,3362.45509186414,2837.7830910626803,1457.4454074288215,69.10733307825183,3,4,356.52065120169254,3122.8178897064245,0,0,6088.6484770956595,1053.1548169814641,0.326097319099414,518.0198424357715,4180.537064694525,0,3,1,4,67,False,False,passive,21,101,10,29,84,7,20,5.744646965035587,10.296028641550325,8,14,6,19,False
7bc3d23cd0d9451d9809a527b835adb9,22,female,2540911,2,42394.430898950086,primary_education,retired,107,savings,1,1,1,1,1,1,2,9338.756253567233,1,2709.7001702974294,63,1229.674312826855,2682.9925202434188,1078.021957331766,884.4364711576285,0,60,3331.2863625025725,13038.938671848799,1,3,4460.972332243102,1281.8123205052684,0.14903735775897692,551.4886999295512,2531.1722362426735,1,1,0,4,43,False,True,passive,57,117,115,20,49,18,91,5.138210547788211,7.2496730866596435,7,18,6,34,False
5b1fc184eefa4f90b56e159e1fcd771c,59,male,1873790,2,24775.670703532436,bachelor,unemployed,17,business,3,1,0,1,0,2,0,1312.710805857278,0,3025.458516800392,36,1216.3907595044957,2020.033921938527,776.4959842759944,929.0341629515925,19,78,2724.943605869588,17620.448505114153,1,2,3349.212383974764,581.9751269007446,0.3829943909484571,342.91587103570816,1436.1396599169382,0,2,2,4,146,False,False,detractor,118,110,36,6,99,13,76,1.1380954097205787,1.357481568759316,7,15,3,24,False
69cfe32fdb424b389ec226ceb38ae0cb,68,female,408994,5,27798.710091010136,primary_education,unemployed,54,business,3,2,0,1,0,2,0,10031.933370777533,0,2224.4787467770066,114,1901.5439436084425,1327.5920693805379,1227.258500162364,1244.524324486539,15,18,3520.11954835115,16789.983913154665,1,1,6396.711457172193,334.41053586226894,0.2146972531319455,712.8324393065742,1206.764667223817,1,1,2,4,107,False,False,passive,112,44,60,21,13,0,98,3.807048317145388,7.1615527009308,5,18,5,38,False
9443ff001c2e417296d2c6da96223bd4,75,male,2255168,1,25719.2662636821,secondary_education,other,45,business,2,0,1,1,0,0,1,1467.54617507051,2,113.0126493558048,4,2669.539548702791,2375.333426654512,446.3905927854847,1795.5356148827268,15,10,5795.537989389551,10461.151151703569,0,5,1578.8050601513087,99.85524496437347,0.4066099952896226,410.34774771675313,3432.4108941706763,1,3,3,0,231,False,False,promoter,112,75,21,28,50,15,0,2.3120811399957297,3.704058801292884,5,18,2,16,False
56400e8b2487465ab0b947c4d358d4d6,63,female,2803581,4,21495.758356429484,primary_education,self-employed,89,savings,3,1,0,0,1,1,1,7064.098829456263,1,3655.1447234109696,50,529.8127278650163,4875.896660287413,1060.2331488321036,1821.1137767245214,4,66,1078.779002198139,4672.692713590412,2,5,4455.013204236066,196.86001636202184,0.15710208178313637,560.7190441998276,2184.7709596504233,1,3,4,4,179,False,False,detractor,47,91,12,6,54,0,82,5.612780757301204,12.538735841375432,7,10,9,2,False
28a318e3e7564b979b1b054416031681,74,male,282115,2,21255.222289552803,bachelor,employed,55,business,1,2,1,0,1,0,0,6524.13406749989,1,333.4562999448792,109,187.04164452850364,1152.3336615083163,1287.4020662218313,408.0020337899749,10,41,3342.8944816851204,10956.418823720725,0,2,5178.284136945595,846.0325280561552,0.2164977534917865,365.3471180764865,914.8862688255244,0,3,0,2,307,False,False,passive,94,66,53,2,55,19,47,5.461531702572528,6.931690265078688,0,12,8,7,False
118e01363168423886384957f4b30986,79,female,2899837,1,24503.856597874972,secondary_education,retired,9,student,1,0,0,1,0,1,2,8050.765118023624,1,1091.0074954686152,4,2150.219500520614,1098.888414364094,296.1418262932058,684.4069845453133,6,35,4944.108842831198,8967.257402608197,1,2,4220.370056320277,196.4584498183014,0.18160882571384043,987.8454546588157,1784.97972917151,1,3,3,2,110,False,False,promoter,108,111,87,26,60,10,91,4.849475845926052,11.88011750305285,2,3,1,20,False
6c5724f425cf4eee9d19046e3f9c49bf,28,female,1364351,5,19397.90870536119,bachelor,other,40,business,2,2,1,1,1,1,1,9048.895127284402,1,4938.435824308686,91,3383.270286660349,660.6012271722038,575.7926810679423,663.5156017425645,4,13,6012.139139276776,1616.6246791745252,1,0,1689.786343553898,268.1063858289806,0.1291789339632114,485.600453121857,2333.0208560850065,0,0,0,7,159,False,False,detractor,20,5,114,19,22,12,57,2.0751916706833433,9.417922826241792,5,1,6,15,False
27bc793723ac4a7d835fe630aed448cc,81,female,1174026,2,24461.85187184334,doctorate,student,109,business,3,2,1,1,1,2,0,4488.0002663657,1,2753.771633855914,102,953.2857171567748,2255.3267415624186,1233.7925790851589,1307.0718594026982,0,41,4540.177088811587,17572.247129303116,1,0,1155.938309086889,943.9355715132161,0.1385625380944365,159.26385143424636,4691.495149579947,1,1,2,4,57,False,False,promoter,14,81,66,21,10,15,76,5.031914761460941,4.399355645563018,6,6,6,3,False
8e3f608152844304ae8da49243e003ff,70,female,2392894,5,24702.677647812256,primary_education,unemployed,88,standard,2,1,1,0,0,0,1,4555.303067568084,2,1960.6193873644024,38,2544.821327481548,3071.0318230539056,2024.4889795754088,547.2777606438813,16,46,1952.5252017084933,918.6168387732541,1,5,928.433079771422,232.84861131049615,0.24393194939351862,135.07175366143701,3410.9453625995034,0,3,0,9,286,False,False,passive,75,107,105,18,57,16,54,4.618771541116586,4.312899961626201,5,5,3,36,False
a89f3da22dea4579b017a5ff482d7847,64,male,2776139,1,40983.87012279425,master,employed,9,standard,2,2,1,0,1,2,1,2020.2798849093901,1,2362.321419104735,110,669.7653731357673,3227.100006037214,669.8811720718506,1123.318742258773,2,10,5297.38403580554,7750.132657374842,0,2,3390.9169311347355,264.77145566439765,0.33659782341396416,165.41667421168842,1505.055813108409,1,3,3,1,49,True,False,detractor,17,84,80,27,111,2,47,7.037662410586648,7.22417341618659,2,1,6,32,False
d2ac5f66a97b45a5806405da29943457,46,male,2014865,2,41888.19608451189,no_formal_education,student,25,standard,3,2,0,1,1,2,0,2361.9559765074973,1,202.2907021825481,10,741.0019666227927,3082.8601055630998,1607.6100080500692,1520.9176095476166,8,25,1584.2540381363337,18045.00683834887,0,1,1617.0680646501387,288.467364842439,0.33975134633102755,765.7799280618574,2042.863428272432,1,0,2,6,27,False,False,promoter,26,35,81,20,46,13,70,4.693478479059523,6.645821188564776,4,15,9,40,False
969fd1d47e154ddb97c9b6f15212e4b5,48,female,2808881,2,22181.18766241159,master,employed,88,standard,3,1,1,1,0,2,2,1230.8949303800496,0,300.3416891100251,88,281.94891968333513,3204.1306924552937,723.9951020425697,620.830582705286,2,37,3235.5855475906183,9031.311084186469,2,0,1121.2907842341021,1210.0760177933578,0.29492931222860025,654.5957824164498,1091.1154265354153,1,2,3,1,353,False,False,promoter,115,95,50,0,32,18,95,7.248141214156096,4.031655906972651,1,17,2,27,False
a56f5401edba4b79bfc7a2fa01f97364,42,male,311523,4,22037.84826875661,secondary_education,student,105,savings,2,2,0,0,0,1,1,5751.384890665215,2,854.4060734300649,117,1885.173477275958,474.04067035443904,446.83891096480306,1649.1009079142532,3,60,2237.7636054729755,11967.556656133638,2,3,1255.0034209335317,142.23836615575533,0.23605381724927932,132.4558777743307,1145.0999031943688,0,1,4,2,154,False,False,passive,39,90,1,15,59,19,25,2.8513352791502418,11.629670035084121,7,8,7,47,False
507b1a5f7aea4d10a19b661561b0a282,73,male,1148386,4,40171.87741804596,secondary_education,unemployed,91,business,1,1,1,0,1,0,2,1330.465182133249,0,2926.147612072088,80,2605.5294076605105,4303.1728025349275,965.3607471637695,1672.669018213228,13,75,2244.2015611635716,12209.747634212521,2,2,4989.107043007223,1078.8276546236636,0.14810475433136838,1076.1173396603317,167.9135233225004,1,0,4,7,93,False,False,passive,62,95,25,29,85,2,91,3.377014601130144,6.8161672295140745,7,2,5,9,False
df13a31c38544b97a90d3f77fe132164,19,male,2794194,1,44500.47774692142,bachelor,employed,56,business,1,1,0,1,0,2,2,5465.891876785466,1,1790.2957464601918,77,401.5438217450819,2393.7190359146366,470.091984988258,821.9393611487346,4,64,2200.035578689375,19776.9760055655,0,3,6468.386601561126,1091.5161022584398,0.16030563656936403,443.82086735768917,2131.4495389881185,0,2,1,2,147,False,False,passive,73,110,35,22,94,4,55,8.840041946127073,4.521148064714021,6,1,2,33,False
07b8b7be54fd4b9eae6587889f3e197d,42,female,2490415,2,30600.94090828589,secondary_education,student,22,student,1,2,0,0,1,2,1,843.0997051556715,2,407.2041411398252,73,3412.7823165266263,3096.8421659682517,73.31025784603435,1073.4242909406926,0,13,5712.246648648508,6524.12035660756,0,0,1719.3964988453506,21.73314085794027,0.2638367844350291,847.8775614092599,2112.3260917781936,1,3,4,3,49,False,False,passive,75,81,91,25,5,10,60,6.594572113424678,8.270095950523169,7,7,6,22,True
2b231e4937a544a0a57b78fdf9ce324d,44,female,1565997,2,23833.653226905608,bachelor,self-employed,107,student,1,0,0,0,1,2,2,8437.608373149651,2,4262.858869061914,24,3281.270708407803,1278.7250035033053,1575.1958349381252,1523.2737616913946,17,28,3595.7188932047147,16055.999439516583,1,5,3774.7009319463073,727.8156273957796,0.07622319205139394,680.9679813377571,3388.7190235475214,0,0,2,4,53,False,False,passive,88,77,65,12,79,5,16,5.695893438458594,9.243733213023235,1,17,1,18,False
3caea6bffe6d4a34b34adae52b0ffcd4,75,male,2903831,5,13332.473581678103,doctorate,employed,3,student,1,2,0,0,1,1,1,6132.883652734534,0,1500.687908488102,56,2264.3352973499905,3760.8110376734235,897.2248190318536,762.0345097482872,6,38,8365.614590846531,6483.535511360501,1,4,262.2808201066282,1016.7479299040981,0.4024859800038998,727.9692942264259,1192.8116496039256,0,0,1,3,144,False,True,promoter,38,50,73,5,103,1,31,5.093415580386084,4.676517115415382,6,5,8,0,False
232080f078c6442ba03464d983e8e57d,36,male,2176703,3,40149.26737248401,primary_education,self-employed,39,business,1,2,1,0,1,2,2,6347.7109489387385,0,2200.207760703592,3,1538.1643007958135,6383.62331065526,1986.995454361579,939.8313451640151,18,10,4272.2125105101995,11840.699329798346,2,3,3691.1716354889168,160.46333617525386,0.21121191015245483,287.61527625133726,2344.4911996130622,1,3,2,1,172,False,False,passive,75,35,24,5,66,16,33,6.01170183670121,6.118872929869133,1,16,1,1,True
889265268b774b9f85879bf591d83d45,59,male,1851733,3,34890.629901845765,master,retired,99,student,1,0,0,0,0,2,1,461.39943711948945,0,151.0275654955749,107,1828.7647003399943,2461.133103598151,850.2533931870348,1430.4970566323136,7,12,5235.033795409941,11206.27302268652,2,2,6060.27189960267,370.930537058623,0.18844148660260607,119.09253259588763,1429.8967433994078,0,3,4,8,242,True,False,promoter,107,58,24,18,101,9,88,2.4314279683586544,7.682325063036392,9,1,4,31,False
b71f6b24786a491fb837327ecac9ba6a,69,male,2743707,3,14048.022469318295,master,retired,72,standard,3,2,0,1,1,1,1,6939.802832229239,0,932.6448753783868,97,2625.9011163423615,1844.799303351912,1147.7850513144592,1239.2135178110468,15,47,4122.593285555546,12938.559853149407,1,2,4688.687322420466,934.0140843709446,0.1410573734681032,821.4075780925776,36.628702535120965,1,1,2,4,247,False,False,detractor,98,9,31,13,49,10,72,6.588692107176749,3.4044745851491265,1,16,2,49,False
8ce2806377d54980b6b6e9817e716ca0,57,female,2310713,4,39446.70469887096,doctorate,unemployed,10,business,3,2,1,0,0,0,0,1306.8178342343404,1,1828.9209717581707,75,4751.211303934459,3201.1067704075313,272.80016552686334,1341.70177613647,13,69,3758.9028023455908,12364.168047120605,1,3,5619.278952416929,8.949733436969325,0.17736152208921002,469.9800915324346,1934.3682584041467,0,3,4,7,251,False,False,promoter,29,65,3,26,15,0,19,3.2642749933148423,10.785740786589512,6,11,0,19,False
743db55d4903472b808bf992787f1349,27,male,2287708,5,34136.76068737418,secondary_education,retired,91,student,1,1,1,0,0,2,0,1985.892238956431,2,1994.1312603811245,84,881.6209770539563,826.2769931289561,522.7683429481308,830.2423981263335,7,20,3038.0478159148242,12401.451686003935,0,2,4108.31859337228,654.6770754745376,0.27279075482798315,748.9280605419425,2967.9730616047336,1,1,1,8,305,False,False,detractor,102,14,22,3,116,18,18,4.99395785372464,11.446910312318808,8,5,6,17,False
97d2752d06c74d92b0fc75342ad18ef1,31,female,2542213,1,34469.19133005989,no_formal_education,unemployed,112,standard,3,2,1,0,0,1,0,5994.422635962571,2,4672.579681531298,99,299.9148768761602,1953.6705768246272,1439.200025691185,269.35005449531866,6,57,2659.0828116613934,8304.80322906131,1,2,2410.1242543418607,40.32856826695854,0.10321616283029139,625.2886401065883,1001.717048812102,0,0,4,2,292,False,True,promoter,114,97,59,11,117,15,38,5.055550386671439,1.7256946699318183,3,7,8,27,False
1dda15d11c734b9eaca44a964b48b1f5,77,female,742665,1,39811.7338581464,secondary_education,self-employed,100,business,2,2,1,1,0,1,1,4995.210467423894,2,3039.7256377418057,32,3654.471797617537,2684.217284948409,1283.9397814448644,1309.4397480434977,10,34,8009.1637722862415,6475.729444432886,1,1,1197.3197486521633,420.99535165799557,0.15746648802853033,545.1351407604263,3004.9817004247307,0,1,1,6,306,False,False,promoter,32,50,71,28,73,13,6,6.497391217914305,10.065744915445642,2,7,8,10,False
6ef5bc55aad84c3fbe2bf9d8962b87d9,46,female,2424414,4,15044.909451855849,no_formal_education,employed,90,standard,2,2,0,1,1,0,1,734.5768899564,2,1044.0938926512144,106,2693.93230707491,1177.9674561865024,270.7233255324453,1734.5376603176514,13,1,18.126444536761028,3781.3802488007113,2,1,3610.5289252584616,245.8017247114538,0.3004226894110731,434.1344714676037,1502.6020739233632,0,0,4,5,242,False,False,detractor,98,72,51,16,74,10,14,3.0356122043632707,6.758346593056249,5,12,3,5,True
4f6d569a9296421d972f6415dc7cfb87,65,female,2140919,3,21225.569776635923,master,unemployed,60,savings,1,1,1,1,0,1,0,6870.108034539745,0,914.7799374997303,87,3184.544691314054,1690.427619983697,1105.2381080492198,1127.9243464479505,16,15,3251.216205255957,20337.599303701296,0,1,408.46195465660776,581.5215235600253,0.3686626050691997,695.8583080255478,2285.299476714818,1,2,4,7,277,False,False,passive,91,30,33,24,13,7,64,7.7907576776918965,2.3925444110870897,5,6,0,39,False
